geneSymbol	female_invitro1	female_invitro2	female_invitro3	female_invitro4	female_invivo1	female_invivo2	female_invivo3	female_invivo4	asexual_invitro1	asexual_invitro2	asexual_invitro3	asexual_invitro4	female.vs.asexual_logFC	female.vs.asexual_FDR	mouse.vs.culture_female_logFC	mouse.vs.culture_female_FDR
cgd2_3350	8.064203177128535	7.3505323483138145	7.523304943259814	7.5762757102801475	8.89307464283789	9.257103845391358	9.064206676259591	9.567937295856845	9.096638332101122	8.04255892637946	8.60390572890392	8.71726339786126	-1.0129282655021958	0.010807313365216177	1.513095366137903	6.14529584418011e-4
cgd2_340	4.268490718038115	3.111730881648374	3.8002932901532205	2.8539691523476542	5.774937917857335	6.142024797593583	6.4265964472431945	6.043471321047621	5.998023939077346	7.261344308411024	6.686021800356767	6.557139184737273	-2.9643727817867376	1.1649269923826565e-4	2.5450472757321343	6.497876724746264e-4
cgd2_3400	9.315586732114419	9.209225344717998	8.55461347068073	8.515631175754507	9.017232281025281	8.632104342893133	8.486353372927997	8.523094374562076	7.424632831959537	6.922613535311437	8.051058364912418	6.632269604155483	1.6279006194708039	5.629518482516152e-4	-0.2732206180732213	0.5263976742011788
cgd2_3410	7.596331153211423	8.112906275208822	7.498372524674836	8.04425186677005	7.371890683675694	6.964239561617468	7.137619857309992	6.796791062632603	6.285149366080664	6.514358048586318	6.51875448899199	5.255663922837377	1.6716869846840288	8.382621017005204e-4	-0.6648572195311271	0.10024766260127518
cgd2_3450	8.666467807725743	7.6640224172713065	7.929821029201772	8.095471302596696	7.259852828186945	7.273707438066305	7.284012700646501	6.3832298592813315	6.430189476513909	6.222799520153774	6.267516526158067	6.149638689793599	1.836245854511123	2.2798945159206659e-4	-0.9286246924545187	0.019307435412551723
cgd2_3460	8.234726118764861	8.116312478281122	7.491526049748582	7.601544542058431	7.402297404081745	8.327951334010395	8.24971087978766	7.202523968030556	2.9592775007636187	4.9953528262924465	5.146485385929351	5.73687692439549	3.2008411823123586	4.9410827936419675e-5	-0.017947923286700806	0.979306668903928
cgd2_3480	8.17198765629723	8.269452194251803	8.378853369330159	8.114486855611018	7.829690720171319	8.410555299816028	8.731935297901908	7.839641926946587	4.095797772379997	4.528716689118278	2.937283552992099	5.222287895345335	4.1315613773853475	6.563131675983605e-7	0.01320135407667955	0.9819227599834579
cgd2_3490	10.153384474678473	9.861341595785705	10.27330880430516	10.44083220868548	10.334605696962663	10.765193310931473	10.565881006363618	10.611866804126437	4.482407705536271	5.31217166073661	5.412511955628739	5.831023563560395	4.895764536028564	7.626125931708535e-10	0.40119192901223855	0.23277765478641768
cgd2_3500	6.24531154911217	6.435176711548718	7.507229316582364	5.936574591410014	7.19298519111436	7.611085827939386	7.859365982887686	7.217959853968434	3.4505936126104206	2.2897304912312286	0.22784728065998663	2.0883736650264577	4.616541098833615	1.170562493549549e-5	0.9402996191773889	0.06255212420139065
cgd2_3520	4.7378577023262425	5.145864966954854	2.8117481782220772	2.8539691523476542	6.572206639831939	6.231933175220118	6.285556055904659	6.7717959013210685	6.298655216823472	6.514352438530693	6.469358128201338	5.753203053401724	-2.1770106378058687	0.002678576160959132	2.33492905366459	0.0013927108227714368
cgd2_3550	5.872234548175185	5.998257026291874	5.091995179599681	5.549083532495412	6.428342873421784	6.96459400772975	7.135800935271417	7.105732551630827	7.102856556018814	6.9131946015394155	7.221311793263704	7.508608137889273	-1.5616170838535304	0.0027093279985909223	1.2221600449903747	0.016011699973145235
cgd2_3580	3.895759969105084	5.089941255800039	5.141688307146827	2.8539691523476542	6.0061748471785785	6.149425796974856	6.10380978891039	6.552414627027143	4.739476578533487	5.385479332452854	5.562191290352943	5.345027498732174	-0.869144817846891	0.1892911072994583	1.7363675266919252	0.006887777598066814
cgd2_360	7.056328629512093	7.4352358946569295	7.617655685413735	6.835854897626835	7.992610661352386	7.602497462943776	7.1875535171460285	8.102308002261513	9.337589002411594	8.007425429705526	8.917328951206235	9.061390138765885	-1.6208997175201603	6.866825290093516e-4	0.372031140064375	0.4417484435823416
cgd2_3610	6.317937679300692	6.966843311475147	6.582257229168202	5.685197223915938	5.138811231397887	6.157552109031209	6.321698114394191	4.9342198926152925	0.7393082842020251	2.2897304912312286	0.22784728065998663	0.5794338545842741	5.521032160577449	1.2582867652239265e-6	-0.6094925277755392	0.25876869634503985
cgd2_3620	7.392194693921273	7.661429557335912	6.652505218184186	6.175997749022092	6.626012400986644	7.089123317571265	7.187593767263501	4.780964190427539	2.215754112556164	2.2897304912312286	0.22784728065998663	0.5794338545842741	5.781085133241662	2.817179596058014e-6	-0.3190233442243162	0.5977765755356971
cgd2_3640	10.740303061305944	10.198612676168445	10.449691316382596	10.331554866491532	9.204924538064054	9.408108761400188	9.212991200526767	9.535200233570801	8.07386836775805	7.574559192238308	8.267233222504201	7.806212600241465	2.4584487741948395	1.4090271003045526e-7	-1.1092928972361982	0.001375288453518234
cgd2_3650	6.556454536472077	5.785785223492873	7.026458544737832	5.271271109228397	7.607372752465441	7.589356278110442	7.774498516162135	7.835144478170975	6.9080542611968205	5.852581566785014	6.21171086745262	6.1047104416260005	-0.027135948832714973	0.963669610687678	1.3975639854229893	0.005326705169616204
cgd2_3660	6.910227509053921	6.334804519336358	6.6878364722057935	5.778443008773368	6.543370760083871	6.561185311521055	6.7629714408535575	6.319627705694592	0.7393082842020251	2.2897304912312286	0.22784728065998663	0.5794338545842741	5.57715544594751	1.4900235155448474e-7	0.06359388066908878	0.9083587687461626
cgd2_3670	7.003579358293795	7.776969918884584	7.737422419455124	5.570215918145697	6.257792292638374	6.046503032252654	6.205773465212169	6.394814590698958	4.713200411789576	3.8011518427849933	5.153874350919026	4.854052316748008	2.4689843012137045	3.80004636735496e-4	-1.0316330749720812	0.03258876986893693
cgd2_3680	8.209144336147816	7.557863036690228	7.504144349006833	6.46075681404962	7.6388426334588	7.898412620185077	7.899549063433437	8.307931335924081	9.466077131695835	8.627309004313041	9.026882476425346	8.723218442579954	-1.3856048172092237	0.0018763567284606029	0.2829010372243248	0.5537138358346172
cgd2_370	2.2909507254917645	4.889439723813588	1.1155600312742269	2.8539691523476542	8.0386731709351391	8.21380942049764	8.12928550796715	8.006874410788694	6.944846409243392	6.013390277509167	7.723031948245631	6.782141914591878	-4.209445466621291	2.3228042467780088e-5	5.315397698019476	1.6270019229490301e-6
cgd2_3740	6.718347211281991	6.625249594951908	6.466751595525104	6.006052572388644	5.091491071617442	4.5480135242006625	4.869902169495164	2.0923647164663137	6.320530374255325	4.591704485835441	5.237882231101125	5.298648437953529	1.0930101154973286	0.07028544250636598	-1.8858200789620527	0.001810102019996995
cgd2_3750	7.108794593737683	7.031514909335661	6.5073306472943155	5.921246887832893	5.96923740712187	6.271243984943012	6.7872985720225785	5.457882625893078	4.704644775433687	5.878933035211411	4.495332921057183	4.8453869382751416	1.9113427613541827	0.0022500471853172848	-0.47037273125069756	0.34657910372452266
cgd2_3770	9.147168714260806	9.113438386384761	8.792436833635284	8.25205414624377	9.05997116003096	8.691726992280413	8.775644138994352	8.12269370816391	3.933637119008485	3.8992181807009048	4.1591807502677085	4.509256801741092	4.7402167687722265	2.5965899495801544e-8	-0.17731643681879383	0.663104909590515
cgd2_3780	7.261548283766971	7.696511273869454	7.674599290929382	6.796578286063192	6.066989426233614	5.743693477874144	5.3703828509911995	7.6337059653888835	7.238902786592512	7.451409281633348	7.283974534517416	7.44600135771092	0.08599672330737107	0.8647747894574381	-1.5635827661031838	0.001827109143817256
cgd2_3810	6.001965915675262	6.6993402651965415	7.060579016862121	7.2471922270260984	8.246374609316904	7.651829713045178	8.003848230037296	6.963196821530764	0.7393082842020251	2.2897304912312286	0.22784728065998663	0.5794338545842741	5.68336790696705	5.387943724892731e-7	1.1905810371698369	0.015287794841052447
cgd2_3950	8.91085263144576	8.547108023551843	8.395749092241926	8.429143721188257	9.189115298690806	8.290828446313757	8.039138364172612	10.084977156623337	10.552684298843984	9.342828973146377	10.112244590602977	10.504664068637902	-1.557538233703383	0.0019797863803530952	0.18464936668752685	0.750353816638628
cgd2_3960	7.916250810800959	8.434979915371363	8.095889720956224	7.454931425254174	7.660778418580535	7.373110693727493	7.1967192363712025	7.788550260385453	9.363633406822284	8.716423081393428	9.089746721997928	9.091561952488158	-1.048189427422571	0.004861150157048746	-0.592297151030138	0.12217284256836378
cgd2_3970	7.837309747554908	8.899653625097297	7.968626718900383	8.792120859611632	8.15543284823164	7.779335799543187	8.321053774037772	7.293378730864799	0.7393082842020251	2.2897304912312286	0.22784728065998663	0.5794338545842741	7.354907076290989	9.05824276277707e-9	-0.3362869031211364	0.44730371753651965
cgd2_3980	7.929569904668342	8.474025245459549	7.843935829810401	8.79738347395829	9.437236665535524	9.1412950737839	9.034412783883083	9.229370408587796	8.046435959993879	7.452910344863761	7.275014104268549	7.413282444459534	0.6442510353930588	0.09064788763972052	1.018590633417153	0.007884875558282963
cgd2_4050	8.23072878573037	8.266975844869286	8.511049461550348	8.35267243656569	7.700537309992527	8.396085019684216	8.678874557569888	7.118623750741769	3.4337418442499508	2.2897304912312286	2.4436804550152584	0.5794338545842741	6.154531922345531	1.4090271003045526e-7	-0.2258256529660816	0.6406705874949944
cgd2_4080	7.622443918991352	7.203298500413443	6.8005348696949275	6.815182233206947	6.466109010399287	6.588145134355484	6.499566856444077	4.470951635950339	2.3537655939360387	5.50706428088211	4.174692555455754	2.191959786627402	3.793951364522026	5.461061769866125e-5	-0.8267026943116731	0.12821567183969218
cgd2_4090	7.442579407375723	6.883636393732476	7.258059753788815	6.66673480150952	5.831101731801868	6.044552109896517	6.087343708411786	5.711095069785272	7.034913866166366	6.831991330043609	6.957943601669568	7.0325194742537676	0.15130427537662516	0.7225912806510646	-1.1540118142237983	0.005423973142024107
cgd2_410	8.05279897856102	7.7908379029430135	8.06230588895827	8.105950408656755	7.252384286264161	6.287617763083509	5.8739114266454475	7.76200076808517	9.461612484102776	8.25863305263398	9.29009999379054	9.419231011470488	-1.181323875421855	0.010721218486314504	-1.42141192581947	0.005423973142024107
cgd2_4130	8.722409825253123	8.244090724236347	8.228648073261814	7.186405165117884	7.591878972776025	7.474350250619181	7.4693880970967	7.048383070044229	7.8249242069421445	6.456538879984008	5.854609111410899	6.076148466541109	1.71161302508391	0.001780243207140812	-0.7780256891050863	0.09569246422970541
cgd2_4150	9.57057851751544	10.134391424186587	9.727562209901247	10.640293706858241	11.890544160303973	11.52977676952992	11.181049571451839	12.125339933578989	11.075386022723887	9.52875413510916	10.521613627588355	11.109921698420978	-0.6058809281035007	0.1464134728907767	1.696978265723704	5.544707951852124e-4
cgd2_4160	2.482607962904147	0.9046774910990981	1.1155600312742269	2.8539691523476542	5.151533369253136	5.252184948993265	5.356337368553537	4.0793768308231995	4.945768161027253	6.257318392217781	2.996666870752938	4.994344483530631	-2.714256750645096	0.006874130754180182	3.3509570164615177	9.645332417647349e-4
cgd2_4180	0.49070243602724745	4.12181670934303	1.1155600312742269	2.8539691523476542	6.2794226214013396	6.185674033244893	5.802548792105244	6.7869153319533	5.408426526089338	6.022982074862239	5.110024250797601	6.217105316328178	-3.5098032302174786	3.650289905982518e-4	4.015173491516148	7.523662031176588e-5
cgd2_420	9.071270392991293	9.077216100034457	9.30495213138906	10.524148843513538	11.555916215897732	11.046169619751497	10.663999323510483	11.355113975063384	9.22520081899789	8.361832593022003	9.304506837640892	9.438102189819071	0.2641009943016641	0.5359544622433534	1.7480330373378177	2.33165787611137e-4
cgd2_4210	6.5187485035014765	6.396008996929126	6.89734857900119	4.430191086887561	4.735761472393994	5.7133418526028406	5.7058304873817365	5.261601969762377	3.885047992471798	2.2897304912312286	3.372476114206837	4.94309309799684	2.5320780269529704	0.002536531331955617	-0.8457850705937586	0.15399460077494295
cgd2_4220	1.9984984259033485	3.6067045545888474	3.3401890580516684	2.8539691523476542	5.691674918221587	5.765717454297317	5.6376958551991185	6.063522204229326	2.225792351817244	5.334887314486008	5.290003568325566	3.900259751071673	-1.2028797899279078	0.1849378588293721	2.8142646967193845	0.001536347231996184
cgd2_4260	8.74264824578137	8.8123970010187	9.1245349190189	8.97388877967376	9.702282171545885	9.071180269362399	8.677965149617407	11.072854253662861	11.044536027108776	9.73791659041869	10.859317587406453	11.071876165567502	-1.7973034113848794	0.0010671916787354902	0.6408548613221399	0.24171018680520132
cgd2_4270	5.906086627068461	4.468429267044633	5.22393564976381	5.881448272978443	9.50914504769231	9.468042601451513	9.410392390857018	9.745042258986455	8.127147997076596	8.465571887659646	8.313912517343587	8.361939486306893	-2.973561328623159	2.1585121896115034e-6	4.190029253179061	4.556085036814822e-8
cgd2_4290	2.3026475658495906	2.7121195301129917	1.1155600312742269	2.8539691523476542	5.553606359374175	5.204551658686908	5.340481770750436	3.899635117775303	3.803342177350713	2.2897304912312286	3.290778547580283	4.012117062113987	-1.1934162009881137	0.18057451502999616	2.9993551739643727	6.197991475185423e-4
cgd2_430	7.4623264569956564	7.344658793736504	8.006571213784394	8.132374192453812	10.747557907505115	10.490214553649196	10.146722428409921	11.039555191575534	9.085863802401558	8.65861739251583	9.409916337752483	9.199193816756502	-1.4566813610450327	6.426658639830566e-4	2.92578851530578	2.4414674972740213e-7
cgd2_4340	10.927334107471939	11.207206206002489	10.937150849496572	10.48853207527035	9.21137072547022	9.554071945651682	9.6780261554204	9.449782160883037	5.863929218996721	5.918272699461715	6.071566297408172	6.794260838515132	4.707571185331735	1.90212258284935e-10	-1.4258918031950039	1.6822416143613754e-4
cgd2_4350	7.224032437043918	7.2375437725308736	6.905166038136867	7.457821600405434	7.812036041987469	7.804001520772421	7.836729221579	6.810773971372183	0.7393082842020251	2.2897304912312286	1.700111227451926	3.2388439430453397	5.191537621707711	4.943487570867259e-7	0.5164023579348491	0.23435188728944722
cgd2_4370	4.952774413172042	3.2803351782045627	4.878719410189676	2.8539691523476542	5.985360490752633	6.803736462498137	6.786100968863443	6.54819355050538	6.1360455008079775	6.035791774261378	5.475161890934883	5.825174510049255	-1.6808937868879879	0.017512270144839047	2.4050262759893295	0.001060209663796807
cgd2_4380	7.3187266157080835	7.5392074955390855	7.467928107519382	8.432915960524022	7.804037899881978	7.122416486722505	6.169041264992505	7.426350282780403	9.343448171925171	7.675555759739292	9.544557224866464	9.657894993163998	-1.58840989678185	0.00451714948443164	-0.5272758207078789	0.3802876386550377
cgd2_450	6.173605403732534	5.145870580629928	6.452980120613954	6.780408644117068	7.218827176003625	6.478112119668311	6.250449352712016	7.4286042435847355	7.610264736810974	7.844582787093068	7.604077403029346	7.649453342750988	-1.6128167693523645	0.002550546673679186	0.6631611859213731	0.20933671428902526
cgd2_470	7.242286853717888	4.466484192898699	4.43943498522978	5.879584149406255	4.493504585947686	4.971132027924749	5.032414547885138	4.77124033537543	0.7393082842020251	3.7646978473032178	1.6961261824293759	2.758905024605851	3.344029365014699	0.0018916561045337612	-0.6861927165184873	0.34104003586216725
cgd2_490	8.643771962651948	8.950752238811132	8.36221824968977	8.283577419034156	10.795000640719106	10.853177595909004	11.115972795318072	10.017372590745946	0.7393082842020251	2.2897304912312286	1.8520407595693729	0.5794338545842741	7.233104055806285	5.914573212753436e-9	2.1160787261372054	9.557324362640454e-6
cgd2_50	6.393222890035443	6.4851178905986915	6.915031989959462	7.056851438113398	6.868910392746322	6.77644537211772	7.053904313556247	7.267549298023524	9.082939841336035	9.226347883843806	9.086872597964307	8.986730247118238	-2.4407789270160336	1.0600124204062812e-6	0.2956592085578924	0.4949206865325257
cgd2_510	6.116760369311928	6.050823651151114	6.802177001948045	5.8215928550402065	8.769043407143952	7.99093091144495	7.939242900845201	7.570710271011969	0.7393082842020251	2.2897304912312286	0.22784728065998663	0.5794338545842741	5.27439084106054	1.4242071865846373e-6	1.8967451287467725	5.790469072827478e-4
cgd2_530	6.897503462216454	6.859018296026951	7.14369295064544	6.252978317198165	5.363805347256922	5.5821587885220465	5.353442391449118	6.645247653730543	6.809511505944702	5.684306076698091	6.296816708327568	6.7761834141805775	0.38819440504776814	0.4256774623596861	-1.3332721175917124	0.0050598099062866405
cgd2_540	4.5243589339767105	5.092482686039912	3.869454083372695	4.388624389629177	7.888002745015439	7.376523364767051	7.339162765244594	7.3877289330245	5.1766726129190985	5.915534621415163	5.09359415067013	6.596241797869155	-1.1587398124956332	0.0758187600352341	3.015620572268988	4.150198876850073e-5
cgd2_550	7.087253255336845	7.645498381410512	7.493518594013639	7.9888087665493215	8.079625729952044	7.191754719266528	7.452094794761553	6.726682103296856	5.348237239133305	6.105753330222711	5.9546614050806275	6.15568587959035	1.600324426233927	0.002484801946298413	-0.010695616526731122	0.9871985744381477
cgd2_580	9.793444834283713	9.677045528432492	9.16769495133359	9.145885109214525	8.325686808959512	8.78620722518256	9.046861412496842	7.987516283198207	4.798338589921868	6.500791508748605	6.05213077221107	4.779072848511453	4.031740722023749	9.319324582294008e-8	-0.8722350126552385	0.03161601004728799
cgd2_590	9.962570317252938	9.9327259478092	9.682055601359744	9.137276232489654	8.78855758991986	8.897396742108349	9.178214393804199	8.10648083898489	5.349730107867393	4.591185783501101	4.585807373376227	4.245096463790736	5.030701413907669	5.670407963764925e-9	-0.911508757638213	0.015287000792238936
cgd2_60	10.27873901780143	10.100810345920973	9.72892739968473	9.940477978699588	10.079007201164687	10.443167840244389	10.508438511599762	9.893328818915275	5.603532508341498	6.03214737211313	5.825409722608549	5.680957774721938	4.260102927705632	1.4006872416730263e-9	0.22563342237457107	0.5162653664999954
cgd2_630	10.535839182095417	10.310886530529631	10.114179504168563	9.836067026816508	10.307326031723717	10.342735504304986	10.434719155374061	9.604822630586966	5.695767262501987	6.388062452536059	6.061803843587958	6.00518000973462	4.221664587882776	2.149304188448687e-9	-0.02614624243344643	0.9507078777229266
cgd2_640	8.54817611133948	8.474953369866821	8.252418950252535	8.557521032060718	10.265890406600265	10.222226477645613	10.219125841522585	10.04667638583881	9.957812998348253	9.088920318242351	9.398387349337533	9.764100265555072	-1.12559414003724	0.0016561652884858134	1.7434682787997815	2.963554326317144e-5
cgd2_650	4.320243029208065	4.522851939148917	5.423843420703637	5.933647881403313	3.8814935517899207	4.739357727495329	5.21472794862841	3.61823104889403	0.7393082842020251	2.2897304912312286	0.22784728065998663	0.5794338545842741	3.9337072748819324	1.7205164485940074e-4	-0.20442298143726667	0.7884527416395035
cgd2_690	2.696314687916506	4.669083190187572	3.7934222920860874	6.163468786823449	6.985763650247873	6.873516373933459	6.960025234644665	6.338910070618027	7.57209475106373	8.350245745828769	7.698681136606558	7.597636823892664	-3.713951002345614	5.620786469542593e-6	2.853163878793162	2.0752515105084202e-4
cgd2_70	5.201673625095159	5.396387160325888	5.9172506407232195	2.8539691523476542	6.2945529648258205	7.0840036219474625	7.0742088855923235	6.190029207718037	7.34995538300396	7.327900682561022	7.222327142658535	7.212972403490481	-2.1640309268501525	0.0012232821391730615	1.6733637109327795	0.01011148904003003
cgd2_720	9.310753231793875	8.594745727110363	7.903855245308694	8.041030401452158	10.178922202715182	9.791291116851411	9.83142500655145	9.508029628158644	8.051141656477105	7.28504763425765	7.518386209377017	6.857360431052764	1.1007793287434469	0.015313349522553785	1.3012619243655443	0.003494279892581522
cgd2_730	8.864944581937499	8.899864706205632	8.914942910052776	9.204822267185266	9.561769758198592	9.300489084413025	9.218291951102279	9.499426609481688	8.085088401146344	7.24996733150945	7.257083837001997	7.516160663828755	1.398366202316745	4.064117517592382e-4	0.4415879420517186	0.19796658771672768
cgd2_790	13.939126306505024	13.371198055848101	13.49528554264185	13.333882616321775	13.121256443741107	13.65256248252111	13.410113592005183	13.85297553824528	0.7393082842020251	2.2897304912312286	2.417263506164175	0.5794338545842741	12.030046111637423	1.255126920639961e-12	-0.02891865508915359	0.9443464305116883
cgd2_800	7.842073707625632	8.198272838704455	7.613983354185922	7.980030101907415	7.3550162821100775	7.309495253210099	7.123359089096695	8.042468816327807	5.3981357681963	5.019715796325042	5.258982627523592	6.0335324758621685	2.429988157479647	2.4177428555099135e-5	-0.5478985105774488	0.1528978438149491
cgd2_850	10.664263135107753	10.190893280152268	10.321654421762338	10.588621246012849	10.87238427254896	10.408435665705278	10.451799484822752	10.781341380642925	4.587276190165643	2.2897304912312286	0.22784728065998663	2.2704535322246846	8.185706649607294	8.852551425946059e-10	0.18728537971527892	0.6612266421456373
cgd2_860	7.974515856528286	7.883094510115466	7.325475623245541	8.343281890521492	7.23262186407097	6.125378751116377	5.859064910644593	6.358447852861197	7.88614865782431	6.722594074590246	7.946277492414376	7.670371126335537	0.16550118114373014	0.7339508026591725	-1.4728739306412635	0.0029277572118951442
cgd2_90	5.294849965914704	6.17328458534627	6.0044354348616595	6.937383406487027	8.0995816038521	8.15705504142423	8.16101145765835	7.9104911769579855	8.3134529331800735	8.741886620000399	8.566287432095217	8.802458866597862	-2.644971399475759	3.022877667505774e-6	2.1572968699271495	6.408764428630002e-5
cgd2_900	8.349227647870663	7.612537104017203	8.235966030961245	6.872367718313317	7.850634448100389	8.33711391780699	8.019175982194874	8.371849971251018	9.519181455919224	8.720018890703438	9.472293321582272	9.491962932712463	-1.4352142859994377	9.921891933381505e-4	0.21103773993742614	0.6589023644289445
cgd2_910	9.13500489596292	8.857690879639128	9.069539727128586	8.113982195088509	8.686248961588088	8.829876925932771	8.794417552849422	8.725854407429877	6.391088619141181	2.2897304912312286	3.962086135174502	5.368005175095789	4.147633552486469	1.691275641612537e-6	-0.11201577846085087	0.8343029134223379
cgd2_940	7.907155797133767	8.044256658386466	8.199183827831598	8.133834425990019	8.288953373945894	9.059258031399551	9.068435396191983	9.194010309351526	9.272515525429071	9.147253888934994	9.474183978284604	9.30454215506484	-1.2549830325649936	0.0010668006203197848	0.8229717059602635	0.027916499796428965
cgd2_980	7.027445978943639	5.570589053246201	6.2262617647833185	7.111722473324164	7.08579946688807	5.902674384907378	5.840630559515691	6.36183174413755	8.030216217565748	7.995536245482932	8.367534094731992	8.449373349363183	-1.8134957167092267	9.693831570531292e-4	-0.18583117320407805	0.7644212114160527
cgd2_990	7.711529438545108	7.164970826441854	7.907014927621881	8.120690087347535	8.19240061865715	7.55233233466956	7.1621008974849145	9.378370927267076	9.629422564843315	8.567916691520834	9.281899742908054	9.60647615426513	-1.6506855678344383	0.001743106137179737	0.21072107826371855	0.7231047275215604
cgd3_10	5.855119197238358	2.399916877782519	3.32989191105897	5.057667898055719	5.391791872382044	4.0836327305005335	4.066598594648269	5.4277952941925935	6.686867626870905	6.7858207305021265	5.899071418294871	6.4818116231168865	-2.2604564414168324	0.006874130754180182	0.31516240183558697	0.7404455796008945
cgd3_100	3.383963325988407	4.691579484627464	1.1155600312742269	5.730890512785948	-1.250060773100564	-2.431167987897857	-3.8124116562025603	2.0923647164663137	4.708579828827233	5.16242102198173	4.682595712951138	4.097041098612245	-1.033488204369819	0.34614264858516186	-5.138659989182889	6.498296626005799e-4
cgd3_1030	5.90628561498476	5.7460191980352135	5.62356617941311	6.526891407486761	4.764406846634571	4.189297955587631	3.9528371634813886	6.1633841171160215	6.310987560536918	5.717621320169416	6.114143751307939	6.148304534395112	-0.2403299571931532	0.6796026877624282	-1.5234103780228168	0.006361795634023397
cgd3_1050	6.071587640106416	6.8169134414200485	6.940095988740488	5.517786737861587	5.449673134490213	6.116851248501108	6.582727142194906	5.123992091352281	2.2048730141625055	4.949423525746846	4.4452228915376155	2.043169104309013	3.114427980709342	6.713319049076973e-4	-0.39494226670654786	0.5334227046065009
cgd3_1060	6.328452283899391	7.312730582182424	7.463909334494082	6.7478429115027545	4.296788824815686	5.530908233582413	5.459819882140694	5.997767566396516	0.7393082842020251	2.2897304912312286	0.22784728065998663	2.725362452204943	5.462688876106608	2.1585121896115034e-6	-1.7119698306356161	0.0022613594163625626
cgd3_1100	5.1507159463001555	4.614836592554436	4.585446886867498	6.552497323631529	2.855987885107617	4.229394837197017	4.59835138273547	2.0923647164663137	3.532808057740007	2.2897304912312286	1.8012133608640306	0.5794338545842741	3.0140118202829473	0.003631512134803981	-1.050605558810302	0.15150280254360074
cgd3_1110	9.478958571314333	8.801763406193528	8.87990095194705	8.962047572661321	8.927750603766098	9.194837200803796	9.065622537345812	8.594756817947617	6.312326301455841	6.619462477505129	5.995028887055565	6.250641047436406	2.803868886067021	4.2730529193584403e-7	-0.0651140820445466	0.8774039573745678
cgd3_1160	5.108856868176545	3.200200225498608	4.545828011382835	4.40863942086111	6.95015161755376	6.542609777421841	6.590151388303907	5.762072058379669	6.353143418200155	6.764949871614239	5.840455559096415	5.944531445685953	-1.8072085427033553	0.006874130754180182	2.26674557063342	0.0010393098567802906
cgd3_1180	9.613958032453107	9.623093258914103	9.682651786242918	9.527673819298503	6.5796278217620205	7.691426356445959	7.7937866866519	6.558025001231125	9.460883355790465	7.763055820365535	8.766089692182554	9.163073056979757	0.7428789596614358	0.07749036911998927	-2.329605555399473	2.2934649574347678e-5
cgd3_1220	6.730127520035993	5.633472255499085	7.108157940612314	7.438616465496646	8.150117137096943	7.481184058593166	7.381611093388248	9.018379643890428	9.178596581295338	8.460499098306695	9.255763634458543	8.802024362384023	-2.346640693596389	9.327584963901377e-5	1.2365990859359197	0.02547202415090282
cgd3_1240	5.034862192980638	6.048754543754896	5.037573547634841	2.8539691523476542	4.501842361734872	3.6706088763511224	4.206619353314243	5.275618783690077	2.316629705227623	2.2897304912312286	0.22784728065998663	3.374501106971774	3.007914273122799	0.0036977666785155345	-0.8354626668306508	0.25394197298666993
cgd3_1260	7.826482965616912	7.388961462809348	6.900521500762574	5.909387478400472	8.087444119221097	7.529674151418224	7.606568967813628	7.023327600223563	4.901058026571484	4.840383766904434	5.700823537341476	4.920990075443712	2.052486757813927	0.0012927181012226446	0.4446186941360626	0.3618365940710982
cgd3_1280	7.393476384033167	6.17165465485456	6.452087447279267	6.217806940392355	5.785799575682724	6.694255424062383	6.734976304585408	6.252193960939028	4.534872014960246	2.2897304912312286	4.20183759476389	4.855339522261201	2.4727039858584385	0.0013062643722606792	-0.22312734216924923	0.7084969021580416
cgd3_1300	8.58555758450998	7.689148668381141	8.530207112231222	9.46993885698685	8.72377959423766	8.194081767510541	7.780562032938139	10.277220592386087	10.491807543646589	9.152225844266113	10.207421250941744	10.712417374875512	-1.715693810773196	0.0030663975181307924	0.11939243144485445	0.8691517309481369
cgd3_1330	3.2676982242420953	4.037523201756617	6.205213549876077	4.4029074936138555	8.181585170477677	7.848414040725291	7.586199417156807	8.532160533920676	7.4916221469547475	6.625648643649671	7.12446496955692	7.069397109249928	-2.7267598561198314	3.124085500995544e-4	3.5559560293229415	1.8318137534705392e-5
cgd3_1340	7.9601939499141405	7.656943538915927	7.071427926535271	7.420028467772489	8.553320851073646	8.10534732406309	7.955002590714292	8.624229354923024	9.734363709596984	8.862789469369222	9.8880288928612	9.311273085323018	-1.9185668762569366	5.5425884716608674e-5	0.6976363922539877	0.10539620662773987
cgd3_1350	7.781091357819687	7.00082728816816	7.553310382324014	8.382283471909998	3.1538482091515356	6.469527817451081	6.0004096387095025	8.025772854937516	8.013670677732419	7.097045992104353	7.467240051260072	7.711040660367853	-0.03553492339773179	0.9666770063700225	-2.0059383095394683	0.011181060632295925
cgd3_1360	6.4801931607547365	7.129512195328036	6.173280295327461	6.733276045164225	5.11150338355915	4.782276110705607	5.01704328615002	3.8172998460513683	4.81366114114615	5.259611958901744	4.789650630904498	3.538785714845272	2.09348371189326	0.001133315437635671	-1.7324279061943484	0.0010647763640974095
cgd3_1370	5.9670482584369235	6.24061219664275	6.049253143237798	4.4158521226400165	1.061517621091466	-0.846983452562131	-1.4914515660003806	2.0923647164663137	4.394700603468683	6.159641214942092	4.8236239186923395	4.9225227577819695	0.901837491740312	0.20406159833600188	-6.124305053001375	5.952261247938693e-7
